 * Serving Flask app 'app' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
set remote count:  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 2}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 37, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 36, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 3, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
done f cloud
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
running f cloud {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
local remote count update:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 1}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 27, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 28, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 29, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 30, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 31, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 32, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done f cloud
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 33, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 34, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 35, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
